player_id,signup_date,total_deposits,total_wagered,win_loss_ratio,days_since_last_bet,preferred_sport,avg_odds,churn_label,marketing_group,wager_deposit_ratio,is_high_risk
1632,2024-02-11,1818.22,2609.252825,0.6203534787478413,9,Cricket,2.02,0,Control,1.4342700855311616,0
1633,2024-02-15,2655.59,2806.84,0.9018849537749968,9,Greyhounds,8.03,0,Control,1.0565574665266375,0
1634,2024-12-18,1707.95,4023.812073185077,1.01977831184802,8,Football,9.74,1,Test,2.0474367419532093,0
1635,2025-05-26,3626.73,5090.64635,0.9339904059676968,14,Cricket,9.52,0,Control,1.403259434963462,0
1636,2024-02-16,948.76,1262.9185,1.0091219917225702,9,Greyhounds,2.94,0,Control,1.3297238249663073,0
1637,2025-05-31,1922.33,2182.11,0.7260782044993954,6,Tennis,2.58,0,Control,1.134547893497216,0
1638,2025-01-28,1834.83,3766.507696456249,0.7502030627105511,12,Horse Racing,5.29,1,Test,1.7840563036201607,0
1639,2024-04-16,627.12,808.6454999999999,1.083964871080858,4,Football,3.86,0,Control,1.2874060689040308,0
1640,2024-02-05,3366.58,6711.738026112497,0.5495933752205091,29,Greyhounds,7.47,0,Test,1.7330824912103049,0
1641,2025-05-02,2108.16,2270.719275,0.5073079288067947,54,Tennis,2.01,0,Control,1.0765988711145669,1
1642,2025-02-13,899.68,2161.5653422625,1.0352822351554458,12,Cricket,6.52,0,Test,2.0868921667517877,0
1643,2025-09-10,4336.7,4591.812,0.8741107465575381,8,Football,2.07,0,Control,1.058582197939,0
1644,2025-01-07,865.92,1506.3657384343744,0.6940291803870076,13,Greyhounds,8.62,0,Test,1.5109620850972405,0
1645,2025-08-20,3017.95,8104.085959659059,0.4219301033819373,21,Greyhounds,8.35,0,Test,2.334265645098047,0
1646,2024-10-29,1979.67,4936.534285996871,1.017152232139995,9,Horse Racing,6.33,0,Test,2.167265879506681,0
1647,2024-01-27,3515.24,5208.057899999999,0.4277503843541618,24,Tennis,7.8,0,Control,1.4811440345368914,0
1648,2024-02-03,275.18,253.61,0.9503095475606702,7,Tennis,3.41,0,Control,0.918277934680281,0
1649,2025-11-07,768.91,818.3054999999999,1.002650077193414,11,Tennis,1.95,0,Control,1.0628586458157447,0
1650,2024-08-20,393.25,554.1155974999998,0.9144620505232862,13,Horse Racing,6.3,0,Control,1.4054929549778055,0
1651,2025-08-28,863.56,1560.6907470624997,0.7376147071415622,13,Horse Racing,3.01,0,Test,1.569726090439067,0
1652,2025-10-10,2951.24,3474.6968249999995,0.5058264115766351,55,Football,3.99,0,Control,1.1769696315340215,1
1653,2025-08-10,4216.48,8374.104628009374,0.4440064499237618,43,Greyhounds,6.97,0,Test,1.7265831992831029,1
1654,2025-05-23,4074.72,4723.257,1.0589233315082462,12,Cricket,4.44,0,Control,1.1588767138076217,0
1655,2024-06-24,1885.55,4027.461177962498,0.5293331551028766,43,Horse Racing,4.85,0,Test,1.8563728259256307,1
1656,2024-08-19,3484.99,4424.924,0.7692016497842853,13,Cricket,8.03,0,Control,1.269345006726927,0
1657,2025-05-07,1887.95,2070.704375,0.7297040543167255,9,Football,5.64,0,Control,1.0962197914185128,0
1658,2025-09-28,4003.35,4263.3145,1.0149429447835872,1,Tennis,3.95,0,Control,1.064670795509883,0
1659,2024-12-08,1218.88,2796.14350652578,0.4978948311885524,29,Football,2.08,0,Test,1.9931707513110912,0
1660,2025-11-14,71.92,90.22899999999998,0.4060325480031972,54,Cricket,4.25,0,Control,1.23736972024136,1
1661,2025-07-14,2094.47,4324.785244437499,0.5295834846448555,59,Football,9.64,0,Test,1.7946727088672232,1
1662,2024-08-14,201.53,303.368275,0.5925491114982405,32,Horse Racing,2.32,0,Control,1.497893028193354,1
1663,2025-06-19,2584.96,2799.4565,1.0328249121519797,5,Horse Racing,6.6,0,Control,1.0825598617147982,0
1664,2024-07-20,2388.86,7463.244378829975,1.030494070858614,13,Tennis,4.54,0,Test,2.7155472373786402,0
1665,2024-11-28,1439.44,3288.2703150201546,0.5832588566463026,46,Horse Racing,4.48,0,Test,1.9850639327718431,1
1666,2024-10-10,550.69,949.58872375,0.7649450817578385,10,Horse Racing,4.53,0,Control,1.7212360632782902,0
1667,2024-09-09,591.09,1446.3106355299992,0.4811297040355526,49,Football,2.35,0,Test,2.1241051566484814,1
1668,2025-11-24,3907.98,4127.188999999999,0.5413094993958877,45,Horse Racing,2.07,0,Control,1.0558224907776452,1
1669,2025-10-02,4998.75,5466.950499999999,0.6129161922086346,12,Football,7.18,0,Control,1.0934447722386118,0
1670,2025-08-28,3530.19,11069.672732570696,0.6683812029696586,11,Cricket,2.95,0,Test,2.7259372551883168,0
1671,2025-02-21,729.8,723.8444999999999,0.755159981016468,4,Cricket,6.67,1,Control,0.9904823481116584,0
1672,2025-07-02,4403.62,10378.160588918745,0.7960135495348502,8,Tennis,3.44,0,Test,2.0488685672373546,0
1673,2024-10-23,1361.7,1480.579,0.9006920379106376,8,Greyhounds,5.58,0,Control,1.0865039994129302,0
1674,2024-07-16,2091.15,2277.1,0.5888495933655788,52,Tennis,2.53,1,Control,1.0884018832301698,1
1675,2025-06-18,3226.61,6159.888994328281,0.7819237515468724,13,Greyhounds,8.7,0,Test,1.6595639536559172,0
1676,2024-07-23,2339.6,2753.7325,0.7460791886656114,10,Football,7.89,0,Control,1.1765070921985816,0
1677,2024-02-29,2498.68,5901.925395281249,0.9049272991628856,13,Greyhounds,4.63,0,Test,2.0531064133709114,0
1678,2024-12-12,847.55,842.329,0.4275887846653766,50,Cricket,6.59,0,Control,0.9926686700842614,1
1679,2024-03-05,1470.22,3416.9338172687485,0.9235300731371364,12,Tennis,5.03,0,Test,2.0195802107264713,0
1680,2024-11-24,4969.96,12090.553666783118,0.6223156759014494,15,Greyhounds,1.43,0,Test,2.1149888407143678,0
1681,2024-02-24,1045.42,2101.67587025,0.9122669224850588,5,Greyhounds,2.33,0,Test,1.7464729601880697,0
1682,2024-08-27,3684.66,6700.434198718748,0.951682334635638,1,Tennis,9.92,0,Test,1.5808469909392073,0
1683,2024-07-09,2414.74,6719.103817268841,0.9875200839291732,1,Cricket,9.28,0,Test,2.418595946392461,0
1684,2025-07-09,208.69,495.59841099999994,1.0664575848459878,11,Football,7.05,0,Test,2.055201201774047,0
1685,2024-01-30,713.7,777.3884999999999,0.6847475553957956,3,Cricket,3.62,0,Control,1.087713026444662,0
1686,2024-10-15,2374.77,5867.726289022186,0.4017709455485042,24,Greyhounds,4.11,1,Test,2.147670307355615,0
1687,2025-06-29,4238.38,5128.528499999999,0.4956816521884612,47,Cricket,5.67,1,Control,1.2097355037764954,1
1688,2025-10-05,3536.35,8335.42622929375,1.045359210151311,1,Football,1.18,0,Test,2.0490470892405335,0
1689,2024-12-15,367.8,402.33095,0.4676864333742042,30,Greyhounds,1.68,0,Control,1.0909190618221256,0
1690,2024-03-05,4865.13,7082.344574999999,0.6661589903084342,10,Cricket,8.71,0,Control,1.455436779329775,0
1691,2025-02-14,4384.55,8606.41336612984,0.8447285086951979,15,Football,5.68,0,Test,1.7064764304769349,0
1692,2024-12-04,2398.71,7488.594368290839,0.5747305230082804,43,Horse Racing,2.26,0,Test,2.7135867208196496,1
1693,2025-05-24,2804.11,7686.647883286717,0.6009021993458161,11,Cricket,2.09,0,Test,2.3828091011192516,0
1694,2025-09-17,98.84,190.04701912499993,0.728632136643808,4,Horse Racing,4.91,0,Test,1.6552311448317303,0
1695,2024-09-05,839.16,1998.544842215625,0.5822749470679949,24,Cricket,1.4,1,Test,2.0684930015562513,0
1696,2024-04-23,515.92,846.8618302249997,1.0611304168409927,8,Tennis,7.31,0,Test,1.424594891859475,0
1697,2024-12-05,195.04,354.2402278625,0.6116734360159424,9,Horse Racing,5.7,0,Test,1.571286373954295,0
1698,2024-11-16,276.36,427.51135,0.4199150516216872,50,Football,7.46,0,Control,1.5413590640323045,1
1699,2024-09-07,4396.41,6743.308474999999,0.7908463344615666,2,Cricket,1.4,0,Control,1.5334727657871337,0
1700,2025-05-25,4094.09,7040.796061987499,0.7524645919089297,11,Greyhounds,3.7,1,Test,1.4950663741822523,0
1701,2024-03-07,4190.45,6420.234949999998,0.9782696550722004,6,Tennis,8.38,0,Control,1.5317455653771364,0
1702,2024-06-07,2096.92,2178.39,0.6199019249518262,14,Cricket,4.74,0,Control,1.0383570393532642,0
1703,2025-03-10,3436.37,5100.948625,0.846885010382814,6,Greyhounds,7.25,0,Control,1.483968448261316,0
1704,2025-10-02,2380.96,7417.093033903842,0.7755316784510434,14,Football,7.96,0,Test,2.707705467949976,0
1705,2024-08-05,1274.44,2428.914939624999,0.7766335186944224,15,Greyhounds,5.56,1,Test,1.655977503841811,0
1706,2025-05-24,2249.73,3132.6070725,0.6499404376023991,7,Football,6.68,0,Control,1.391818242303608,0
1707,2024-04-23,4682.25,10857.92358478156,0.5960242887536054,54,Cricket,9.81,0,Test,2.016051392178241,1
1708,2025-06-08,2227.07,2621.525625,0.748924697574486,11,Greyhounds,6.34,0,Control,1.1765903337866406,0
1709,2024-11-24,2634.89,4969.802133878125,0.7383839824848044,9,Horse Racing,2.17,0,Test,1.639509643019056,0
1710,2024-03-16,4390.59,6274.454981499997,1.0879724732544898,3,Horse Racing,4.9,0,Test,1.2423855164074966,0
1711,2025-09-13,1931.55,4695.420831788124,0.9975436045405804,4,Tennis,7.83,1,Test,2.1127394563336,0
1712,2024-12-13,4608.85,11312.000543681403,0.889211317047621,8,Football,9.81,1,Test,2.133805267394139,0
1713,2024-03-13,3693.32,4353.21,0.6551304404867562,7,Cricket,3.25,0,Control,1.1783521730656792,0
1714,2024-12-02,3390.54,3840.5055,0.6590972783040325,3,Cricket,8.67,0,Control,1.1323780642422028,0
1715,2024-06-01,1734.74,5157.166743656397,0.454713814481521,24,Tennis,8.94,0,Test,2.583620139289744,0
1716,2024-11-15,3027.99,5853.029302053123,0.5267245618870935,30,Tennis,2.67,0,Test,1.6802930011117563,0
1717,2025-09-26,1330.97,3293.0814814126556,0.5020150281668285,22,Cricket,4.87,0,Test,2.1498600676230506,0
1718,2025-02-07,2118.16,3518.9306147499997,0.8696701155320747,11,Horse Racing,7.06,0,Test,1.4439398936371015,0
1719,2024-08-15,2760.46,5162.659106444375,0.6341116405166541,8,Cricket,6.27,0,Test,1.6256866976934303,0
1720,2025-02-02,1938.99,2228.37,0.4865113792721435,49,Football,9.66,1,Control,1.1486502507744885,1
1721,2024-05-25,868.4,1880.0155631562488,0.82259804481682,6,Horse Racing,4.7,0,Test,1.8803728339947081,0
1722,2024-01-16,2522.63,7694.932110418801,1.0629973016128786,5,Greyhounds,5.54,0,Test,2.651436745246987,0
1723,2025-11-03,2923.08,3047.8335,0.5488696615380882,57,Tennis,8.51,0,Control,1.042322200486991,1
1724,2025-04-29,4720.66,5332.630499999999,0.6396422661729753,11,Cricket,6.35,0,Control,1.1293973941368076,0
1725,2025-11-03,1734.01,4695.675268472343,0.9074865733466017,8,Football,6.26,0,Test,2.353413459074083,0
1726,2024-03-20,1147.11,1218.1018499999998,0.5572477172801233,48,Tennis,1.9,0,Control,1.0609626690822307,1
1727,2024-09-05,4034.49,9938.320016192027,0.4804894578108021,33,Greyhounds,5.89,0,Test,2.141503858362769,1
1728,2025-11-03,3484.73,4423.889,0.5708893553461047,26,Tennis,7.72,1,Control,1.2691427620613187,0
1729,2025-07-06,3030.97,3271.25,0.7701409456507157,13,Football,9.08,0,Control,1.0789189866654354,0
1730,2024-07-06,4036.4,9267.408695693744,0.730178285220586,9,Greyhounds,9.68,0,Test,1.9959915433509179,0
1731,2024-08-26,848.29,940.601675,0.4176552840751932,45,Horse Racing,8.9,0,Control,1.1075153069034134,1
1732,2025-08-03,4607.51,8943.088717749997,0.968106445193728,3,Tennis,6.03,1,Test,1.687443205070619,0
1733,2024-11-27,822.31,1240.53145,0.8321692369433314,4,Horse Racing,9.21,1,Control,1.5067610620543903,0
1734,2025-06-28,2802.23,4118.079849999999,0.4314695339157213,39,Tennis,3.72,0,Control,1.4690481515965508,1
1735,2025-08-01,2128.01,3898.8847324999997,0.6635803977952935,6,Horse Racing,6.71,0,Test,1.5924465126983902,0
1736,2025-09-28,4690.07,7196.8334,0.8429122506695812,13,Football,7.38,0,Control,1.5341560454224732,0
1737,2025-07-15,3270.99,5039.531725,0.564008322962366,60,Cricket,9.47,0,Control,1.5402038896818144,1
1738,2024-07-28,4892.58,5976.3775,0.9027227269218384,5,Tennis,5.89,0,Control,1.2212689891653963,0
1739,2024-04-11,2972.61,6950.724470095465,0.698967169346264,13,Tennis,7.31,0,Test,2.0325826974168173,0
1740,2025-07-28,10.77,18.696876812499994,0.800382241637452,32,Cricket,6.42,1,Test,1.3813214740866606,1
1741,2024-04-19,4678.92,6455.585375,0.6975134823877678,13,Horse Racing,9.48,0,Control,1.379422164267765,0
1742,2025-05-07,249.97,301.645,0.6482593245973003,2,Tennis,1.98,0,Control,1.201916563732717,0
1743,2024-09-15,866.43,1887.9403104749993,1.091769146968705,9,Cricket,6.48,1,Test,1.8925875592266805,0
1744,2025-05-25,1274.74,1406.35,0.4114410275412354,60,Greyhounds,5.97,1,Control,1.1023797952560865,1
1745,2025-07-21,2604.69,3446.77885,0.5603162133519597,21,Football,9.41,0,Control,1.3227892995713229,0
1746,2025-11-27,2631.63,4184.15525625,0.9869317184302192,8,Football,2.31,0,Control,1.5893442132962095,0
1747,2024-03-12,1520.29,3011.263186121875,0.763215753026857,13,Greyhounds,4.73,0,Test,1.7212298293306998,0
1748,2024-06-29,4615.1,5959.161999999999,1.026313235688565,9,Horse Racing,6.72,0,Control,1.290951669157947,0
1749,2024-01-09,3036.62,9488.796317409315,0.7570581473000463,10,Greyhounds,6.18,0,Test,2.7163131769378133,0
1750,2024-10-04,2230.55,5129.463667421874,0.7264224042354972,10,Football,2.17,0,Test,1.9987915077244511,0
1751,2025-08-27,1070.74,1231.102025,0.5057881827368774,23,Football,7.87,0,Control,1.1486946694160896,0
1752,2024-03-15,4823.25,6932.710973749998,0.6628348635662353,1,Tennis,7.15,0,Test,1.2496127532777113,0
1753,2025-10-13,3341.25,3174.2185,0.4797976617045876,56,Greyhounds,6.62,0,Control,0.9497250355299574,1
1754,2024-01-04,2929.75,4655.869846249999,0.6456047399672666,7,Greyhounds,1.19,0,Control,1.588627431971338,0
1755,2024-10-13,134.42,319.5262141634374,0.9543247388541868,8,Football,9.8,0,Test,2.0517566229600495,0
1756,2025-04-13,4979.7,4881.47,0.4143834716415028,45,Tennis,9.08,1,Control,0.9800770975967235,1
1757,2025-11-05,145.34,355.6712582174764,0.6389731426874408,5,Greyhounds,9.4,1,Test,2.1134300599406766,0
1758,2024-12-22,1688.38,2195.6674,0.5450982476330458,41,Horse Racing,7.38,0,Control,1.2996882880109861,1
1759,2024-07-18,4911.14,9785.292944331246,0.546715349895746,36,Greyhounds,7.32,1,Test,1.7322288017798755,1
1760,2024-11-12,68.85,145.16769365062493,0.5338746614531541,50,Football,1.3,0,Test,1.8071979540085894,1
1761,2024-04-01,4036.5,4689.15,0.8298314321924556,4,Tennis,5.35,0,Control,1.1613993808049534,0
1762,2025-09-02,1793.46,5142.82923650067,0.8614201055259948,8,Cricket,3.78,0,Test,2.4921287869576703,0
1763,2024-12-22,1587.35,3658.2564526249985,1.012336912039989,2,Football,6.64,0,Test,2.002765490918248,0
1764,2024-11-23,121.65,157.77999999999997,1.0916754100371948,3,Horse Racing,5.5,0,Control,1.2864247859763551,0
1765,2025-09-05,1732.88,2461.1103425,0.98993073745311,8,Cricket,4.23,0,Control,1.4194236870487,0
1766,2024-12-10,2845.74,3648.59235,0.9398081549563636,11,Football,4.64,0,Control,1.281673897159558,0
1767,2025-04-18,3613.17,4724.485774999999,0.5434644407003529,30,Football,2.49,0,Control,1.3072118287186267,0
1768,2024-10-14,3692.12,4579.111285,0.4754752101800978,30,Tennis,5.0,0,Control,1.2399031943180834,0
1769,2024-12-09,3460.96,7868.449431071872,0.6661560782140854,6,Greyhounds,8.97,0,Test,1.9763746375066429,0
1770,2025-08-26,2478.67,5727.948026955466,0.6771568275276998,14,Football,8.19,1,Test,2.0086642058280426,0
1771,2024-02-12,2329.66,5302.460499118749,0.7881416534156584,1,Football,6.38,0,Test,1.9783388467751624,0
1772,2024-10-15,4553.38,5437.009099999999,1.0190419859045354,15,Tennis,4.48,1,Control,1.1937978605210806,0
1773,2025-03-06,2238.31,2913.1799999999994,0.4713373044845974,44,Football,1.54,0,Control,1.3009275178514808,1
1774,2025-04-21,4898.27,15175.51981886943,0.9185990950699738,5,Horse Racing,3.04,0,Test,2.6934837619321335,0
1775,2025-06-03,996.04,1839.3660343968745,0.4725127082867512,53,Football,1.97,0,Test,1.6041971491239064,1
1776,2025-11-08,4721.92,12672.51975541437,0.6502449293739078,6,Greyhounds,2.72,0,Test,2.3332138583783966,0
1777,2025-04-14,4017.55,10069.701867679529,0.6981987207514898,11,Greyhounds,3.45,0,Test,2.1789606931939063,0
1778,2025-06-02,3757.74,6352.710768143749,0.5950542808429367,48,Horse Racing,2.87,0,Test,1.4696670480333835,1
1779,2024-05-28,3298.77,8420.88276211906,0.9048112555175392,4,Tennis,8.64,0,Test,2.219096103567445,0
1780,2024-11-13,172.14,405.38702978343736,0.6148973521371475,15,Horse Racing,3.77,0,Test,2.035985102698683,0
1781,2025-05-05,214.46,465.48839390312486,0.8758037875795405,15,Horse Racing,7.5,0,Test,1.8786434439687176,0
1782,2024-03-21,2020.4,3950.198914319062,0.8551004854686424,4,Football,3.51,0,Test,1.699295328816043,0
1783,2024-10-08,3005.55,6676.8118142301555,0.5456566353345789,44,Football,2.15,0,Test,1.9310915556773958,1
1784,2024-01-11,4681.68,6302.4945,1.000437427509415,5,Greyhounds,3.27,0,Control,1.3459161206830275,0
1785,2024-02-04,4339.8,10606.933361103587,0.5125245102141945,60,Tennis,1.23,0,Test,2.124820381957962,1
1786,2024-06-30,2414.01,4688.654626209372,0.6656307135990078,8,Tennis,1.72,0,Test,1.6882294397590474,0
1787,2024-11-03,4845.89,6168.220499999999,0.6088130915689651,12,Horse Racing,1.19,1,Control,1.2726140886217758,0
1788,2025-02-14,4234.99,4466.02,0.4958860884666176,56,Football,4.57,1,Control,1.054303716486583,1
1789,2025-11-12,3909.65,9479.478152114998,1.0002079714928644,13,Horse Racing,3.9,0,Test,2.1078399959341794,0
1790,2024-03-24,3262.2,8503.875382389684,0.7849600389719493,11,Cricket,9.71,0,Test,2.2660806096948543,0
1791,2025-10-31,2156.65,2511.7265,0.7779342697097249,10,Greyhounds,6.95,0,Control,1.1641028433712604,0
1792,2024-10-26,3669.76,3423.159,0.7725305142979233,6,Football,2.47,0,Control,0.932547755778095,0
1793,2025-06-18,2384.62,3898.6337501031244,0.8186319877448076,1,Horse Racing,3.3,0,Test,1.4210629959664574,0
1794,2024-02-28,3041.91,5047.541089175,0.5778811779272967,53,Football,1.86,0,Test,1.4424239180587006,1
1795,2024-04-28,4590.12,3733.34,0.5008805959357212,44,Cricket,9.61,1,Control,0.8131654149749953,1
1796,2024-06-22,645.17,1514.8928872307804,0.6672327309030772,10,Tennis,8.96,0,Test,2.038624762538302,0
1797,2024-03-16,1370.59,2037.456725,0.4077144559134639,23,Horse Racing,4.44,0,Control,1.4854706763683025,0
1798,2024-05-04,2238.57,2998.283392499999,0.9133197525932832,11,Greyhounds,3.43,0,Control,1.3387763689011725,0
1799,2024-05-17,1218.69,2910.524361385936,0.8500136309769344,9,Cricket,4.42,0,Test,2.0750278751414286,0
1800,2024-03-08,1108.17,1311.5635,0.4497146677303385,31,Greyhounds,6.5,0,Control,1.182472930209075,1
1801,2024-08-30,1515.1,1455.4284999999998,0.8561260920238316,14,Tennis,7.85,0,Control,0.9599818613547918,0
1802,2024-02-13,4869.99,6824.219024999999,0.5101508061403613,27,Horse Racing,2.73,0,Control,1.4009922058965425,0
1803,2025-07-26,816.43,1108.70465,0.5834473934803519,21,Horse Racing,7.74,0,Control,1.3563297774733005,0
1804,2024-11-19,3665.39,8157.984298212496,0.5240360090879768,21,Greyhounds,1.5,0,Test,1.9348458264805428,0
1805,2024-12-01,2570.01,3522.312,0.5259555067652888,32,Football,6.25,0,Control,1.3700110073473069,1
1806,2024-10-11,1145.01,3405.783054156966,0.6170173038273448,11,Football,3.35,0,Test,2.5842274342070515,0
1807,2024-12-26,2874.97,5853.069529196873,0.9191852902713858,15,Football,5.15,0,Test,1.7697074995784028,0
1808,2025-03-01,3170.28,8356.972893164839,0.5453799166984085,30,Football,1.2,0,Test,2.2914826034213696,0
1809,2025-01-03,207.53,573.2689801524998,0.7319979297352415,14,Football,6.62,0,Test,2.3905182244760943,0
1810,2024-06-18,760.51,2056.753971777242,0.965748412959966,13,Horse Racing,2.47,0,Test,2.3485991183161166,0
1811,2025-04-07,4677.81,6160.138874999999,0.5887731054945711,26,Greyhounds,4.85,0,Control,1.316603767838403,0
1812,2025-05-27,518.93,1367.2733491685929,1.0921839467972967,14,Horse Racing,8.1,0,Test,2.286718110328553,0
1813,2025-05-26,1961.56,3769.5448458093747,0.5519571989507639,25,Football,7.83,0,Test,1.6701986605823516,0
1814,2025-11-18,1385.86,1751.1625,1.045008352223603,3,Tennis,6.83,0,Control,1.2626815251719712,0
1815,2024-11-22,1017.74,2433.8829918781244,0.8915381019121555,2,Greyhounds,2.27,0,Test,2.0774878702490325,0
1816,2024-11-06,3468.06,6683.172731335623,0.5297244053720402,59,Tennis,5.25,0,Test,1.6752245706293634,1
1817,2024-01-29,3601.89,5423.303371249999,0.5803751121660707,35,Football,9.19,0,Control,1.5052647655770781,1
1818,2024-05-20,96.22,148.99284999999998,0.5183871440567166,23,Cricket,6.22,0,Control,1.5325329150380578,0
1819,2024-04-19,3026.46,7009.479230578124,0.4056762015499338,33,Cricket,2.07,0,Test,2.013304661642928,1
1820,2024-02-23,3374.72,6640.777344537498,0.9076965873476318,15,Greyhounds,8.86,0,Test,1.7106243987208651,0
1821,2025-06-08,3833.78,8240.268920753122,0.8163980650780474,7,Greyhounds,7.88,0,Test,1.8685429765038668,0
1822,2025-11-23,772.99,1476.1752670499998,0.8306989276324386,12,Tennis,2.15,0,Test,1.6584589813821882,0
1823,2025-02-18,2232.54,3586.3023354999996,0.8149302198691686,7,Greyhounds,1.22,0,Test,1.396224723980766,0
1824,2024-06-27,2589.9,5087.230194877343,0.6877855818576772,13,Football,9.41,0,Test,1.7073906481640067,0
1825,2024-02-25,592.8,725.7995,0.9660113319800548,2,Cricket,5.9,0,Control,1.2222962276860896,0
1826,2024-12-20,1434.98,3105.3343617812498,0.5748289155276065,47,Football,9.68,1,Test,1.8804515030675915,1
1827,2024-04-03,1748.62,2385.0655,0.8185042630352566,5,Cricket,6.08,0,Control,1.3631905785256229,0
1828,2024-10-02,2503.32,6723.945053451295,0.649553921217288,8,Greyhounds,1.21,0,Test,2.3347290849937554,0
1829,2024-05-26,3483.28,8134.317663865778,0.8820393896868683,15,Football,5.31,0,Test,2.030066386085324,0
1830,2024-11-17,3396.8,3627.537,0.8895524316460701,8,Cricket,6.2,0,Control,1.0676134557654953,0
1831,2025-11-30,1542.86,1657.7934249999996,1.0966308143454024,13,Greyhounds,8.15,0,Control,1.0737977698755066,0
1832,2025-05-27,4182.7,7977.462367124998,0.9053961357050838,5,Cricket,7.54,1,Test,1.6580834661902142,0
1833,2025-07-22,97.35,105.7195,0.5734293777638336,55,Greyhounds,3.89,0,Control,1.0749313675648196,1
1834,2025-09-24,4380.89,6104.822667499998,0.7645278583716708,3,Horse Racing,9.26,0,Control,1.3931939568314122,0
1835,2025-11-19,3668.19,7865.955348159371,0.9981501616244858,6,Cricket,5.39,0,Test,1.864161074327712,0
1836,2025-10-30,967.81,2273.3223816715617,0.6993260468369122,15,Tennis,7.46,0,Test,2.040443503905564,0
1837,2024-04-01,1522.74,1491.9409999999998,1.0081221825109892,7,Cricket,2.71,0,Control,0.9791309540997807,0
1838,2025-10-04,3965.57,4557.983025,0.9544497109104138,1,Horse Racing,3.03,0,Control,1.1490993541019068,0
1839,2024-09-17,4308.99,8825.372726596872,0.443378754779303,59,Tennis,8.86,0,Test,1.7805695961156518,1
1840,2025-02-22,2376.19,2848.872,0.4187325102120525,26,Tennis,4.49,1,Control,1.1984199832575435,0
1841,2025-01-26,4772.11,4449.246499999999,0.7175360199689639,3,Football,2.54,0,Control,0.9321483267722721,0
1842,2024-12-08,2561.78,4220.47375125,0.9914380298265512,3,Cricket,1.81,0,Control,1.6468342000678948,0
1843,2024-02-10,1845.87,3260.1284109312487,0.9126853775788344,8,Tennis,5.03,0,Test,1.5349722884528956,0
1844,2025-09-24,4188.28,7347.452825812497,0.5532892612894312,36,Tennis,5.84,0,Test,1.5251044126317645,1
1845,2024-04-13,3699.35,4168.566,0.7134382737478204,5,Cricket,5.56,1,Control,1.1265328955369087,0
1846,2024-02-26,104.59,196.71073293749996,0.944504623809346,2,Football,3.46,0,Test,1.6199716947627611,0
1847,2025-08-27,4475.18,5348.64,1.0525180306039332,7,Horse Racing,1.47,0,Control,1.1949117327721406,0
1848,2024-02-28,714.23,1242.6157099999998,0.8524953350799414,9,Cricket,5.39,0,Control,1.737365197209289,0
1849,2025-06-28,517.39,743.0082725,0.4086010939153985,28,Cricket,2.25,0,Control,1.4332997791238258,0
1850,2024-12-18,369.09,696.4726533156248,0.9951353964620764,14,Greyhounds,3.95,0,Test,1.6364354459388255,0
1851,2024-04-13,933.44,1503.9319962374998,0.6520170635499317,8,Greyhounds,5.64,0,Test,1.399519448279183,0
1852,2024-04-08,463.85,1281.677379006257,0.921933674710288,9,Horse Racing,9.41,0,Test,2.3975520462538302,0
1853,2024-06-22,4128.01,5214.9395,0.4437415900545803,31,Greyhounds,3.98,0,Control,1.2629999685154554,1
1854,2025-03-11,972.29,1480.1023249999998,0.8969733615403679,9,Cricket,1.51,0,Control,1.5207207769523985,0
1855,2024-04-14,818.04,1796.831863952812,0.4101059011601472,43,Horse Racing,3.17,0,Test,1.9076754375778346,1
1856,2025-08-24,1014.43,2748.5985424883575,0.6133897133588205,12,Football,7.4,0,Test,2.353767063333082,0
1857,2025-11-27,2200.62,5003.589917592342,0.5776083316282704,40,Football,8.82,0,Test,1.9762482873648153,1
1858,2024-08-23,3792.09,9095.186236514059,0.8748642006673344,13,Football,9.0,0,Test,2.0850698499030464,0
1859,2025-05-21,4439.91,9960.479138326713,0.8333610788646603,1,Horse Racing,4.46,0,Test,1.9503404048360855,0
1860,2024-10-05,362.5,537.3714249999999,0.8337335743554827,15,Greyhounds,2.58,0,Control,1.4783257909215954,0
1861,2024-08-10,4855.86,7420.031724999999,0.4384652439885202,46,Football,7.27,0,Control,1.5277425589784346,1
1862,2025-06-01,701.3,904.1535749999998,0.7896821818742066,14,Horse Racing,4.85,0,Control,1.2874178769756512,0
1863,2024-01-29,1284.72,2828.712407784375,0.8855489155432672,13,Cricket,5.88,1,Test,1.9131303237193946,0
1864,2025-02-26,3751.55,6076.275083312498,0.4897028843309275,60,Tennis,6.85,0,Test,1.4080338606414302,1
1865,2024-08-26,2544.9,2458.1134999999995,0.5579903012639874,32,Football,6.23,1,Control,0.9655184806944497,1
1866,2024-12-22,1414.24,1173.35,0.8362006475765271,2,Horse Racing,2.52,0,Control,0.8290819931601706,0
1867,2024-03-02,1437.28,3124.502595778125,0.7692947780574482,7,Cricket,8.03,0,Test,1.8890332751185444,0
1868,2025-02-05,3947.89,7546.752962503124,0.9101225414871912,4,Tennis,3.46,0,Test,1.6618325353295482,0
1869,2024-06-17,3646.72,9609.541558966092,1.097313137719796,9,Horse Racing,9.5,0,Test,2.2907797459106303,0
1870,2025-02-17,2985.09,3365.061,0.5016612211449325,26,Horse Racing,3.69,1,Control,1.1269121158437958,0
